51.689,84.46,96.416,117.32
58.997,91.77,87.863,106.97
95.969,112.86,77.906,76.89
116.46,125.51,77.098,62.208
45.475,70.416,87.921,109.05
48.754,70.32,80.962,101.9
99.316,101.96,56.662,46.386
120.11,120.57,75.212,55.094
100.59,102.43,131.37,150.05
75.897,75.99,103.96,123.07
110.9,104.53,73.213,64.677
127.95,125.47,83.002,63.278
